case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,76,1.3060669456066947,3.8968591443147377e-05,9.7421478607868443e-06,1,1,214478.4888312105,252721.93660293025,9418947.4045878723,0.38062230430632887,2.7588360765799818e-06,2.7588360765799818e-06,1.4244471763288458e-07,2.9680206099510519e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,77,1.3225941422594145,3.9461706728107921e-05,9.8654266820269802e-06,1,1,212126.30032967986,250319.46804404136,9419064.8265329842,0.39309220963367253,2.7483607752369358e-06,2.7483607752369358e-06,1.424429711573405e-07,2.9523465573756569e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,78,1.3391213389121341,3.9954822013068457e-05,9.9887055032671143e-06,1,1,209824.10167361324,247959.48075669352,9419178.8151655775,0.40519765480096842,2.7383327958131717e-06,2.7383327958131717e-06,1.4244127186731767e-07,2.9373313542858311e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,79,1.3556485355648538,4.0447937298028994e-05,1.0111984324507248e-05,1,1,207570.36967695295,245640.99438742755,9419289.4983280338,0.41695220350756157,2.7287258025843337e-06,2.7287258025843337e-06,1.4243961819260273e-07,2.9229364993525232e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,80,1.3721757322175734,4.094105258298953e-05,1.0235263145747383e-05,1,1,205363.63882951418,243363.04935871233,9419396.9983145837,0.42836883124679881,2.7195154439244863e-06,2.7195154439244863e-06,1.4243800861939046e-07,2.9091263800564694e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,81,1.388702928870293,4.1434167867950067e-05,1.0358541966987517e-05,1,1,203202.49889427316,241124.70717510139,9419501.4321267083,0.43945995235083635,2.7106791702320796e-06,2.7106791702320796e-06,1.4243644168863895e-07,2.8958680085165771e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,82,1.4052301255230129,4.1927283152910617e-05,1.0481820788227654e-05,1,1,201085.59259151542,238925.05059953319,9419602.9117183276,0.45023744595703047,2.7021960715070136e-06,2.7021960715070136e-06,1.4243491599438809e-07,2.8831307857160306e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,83,1.4217573221757325,4.2420398437871154e-05,1.0605099609467788e-05,1,1,199011.61337163567,236763.18371787667,9419701.5442307554,0.46071268089423728,2.6940467321517863e-06,2.6940467321517863e-06,1.4243343018205723e-07,2.8708862906228948e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,84,1.4382845188284521,4.291351372283169e-05,1.0728378430707923e-05,1,1,196979.30327517883,234638.23191068007,9419797.4322174955,0.47089653949439564,2.6862131008984528e-06,2.6862131008984528e-06,1.4243198294673842e-07,2.8591080912054806e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,85,1.4548117154811717,4.3406629007792227e-05,1.0851657251948057e-05,1,1,194987.45088028998,232549.34174495889,9419890.6738590896,0.48079944035343919,2.6786783740585211e-06,2.6786783740585211e-06,1.4243057303149597e-07,2.8477715747292417e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,86,1.4713389121338913,4.3899744292752763e-05,1.0974936073188191e-05,1,1,193034.88933489012,230495.68079990524,9419981.3631682061,0.49043136005994836,2.6714268905266041e-06,2.6714268905266041e-06,1.4242919922568255e-07,2.8368537950871784e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,87,1.4878661087866112,4.4392859577713307e-05,1.1098214894428327e-05,1,1,191120.49447259807,228476.43743715121,9420069.5901852474,0.49980185392096127,2.6644440371836776e-06,2.6644440371836776e-06,1.4242786036327984e-07,2.8263333352029375e-06
