case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,87,2.2113207547169811,nan,5.2511428453090416e-06,1,1,0,518808.81113261753,9410487.6083705369,0.84621317817462705,nan,nan,1.4274232599916775e-07,8.2169818081528803e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,88,2.2361635220125784,nan,5.3101360598681163e-06,1,1,0,513803.20879917598,9410762.2365264297,0.84916641282797545,nan,nan,1.4273480998603056e-07,8.2026808357458179e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,89,2.2610062893081762,nan,5.3691292744271918e-06,1,1,0,508893.27414526511,9411029.0215966273,0.85203538879264351,nan,nan,1.4272750954894874e-07,8.1888591458018998e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,90,2.2858490566037735,nan,5.4281224889862665e-06,1,1,0,504076.29051297362,9411288.2594864219,0.85482328115976924,nan,nan,1.4272041651137872e-07,8.1754948032531352e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,91,2.3106918238993712,nan,5.4871157035453421e-06,1,1,0,499349.64313915645,9411540.232273411,0.85753311685995315,nan,nan,1.4271352308126946e-07,8.162567152406009e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,92,2.3355345911949685,nan,5.546108918104416e-06,1,1,0,494710.81442255562,9411785.2089759056,0.86016778288307116,nan,nan,1.4270682182954206e-07,8.1500567260666211e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,93,2.3603773584905658,nan,5.6051021326634907e-06,1,1,0,490157.37945229467,9412023.4462719392,0.86273003397056813,nan,nan,1.427003056699637e-07,8.137945162275976e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,94,2.3852201257861636,nan,5.6640953472225662e-06,1,1,0,485687.00178106356,9412255.1891725287,0.8652224998192185,nan,nan,1.4269396784031267e-07,8.1262151279221336e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,95,2.4100628930817609,nan,5.7230885617816409e-06,1,1,0,481297.42942751083,9412480.6716524381,0.86764769183108903,nan,nan,1.4268780188474135e-07,8.114850248575717e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,96,2.4349056603773587,nan,5.7820817763407165e-06,1,1,0,476986.49109347269,9412700.1172415242,0.87000800944224532,nan,nan,1.4268180163725004e-07,8.1038350439653941e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,97,2.459748427672956,nan,5.8410749908997904e-06,1,1,0,472752.09258268995,9412913.7395794168,0.87230574605988509,nan,nan,1.4267596120619306e-07,8.0931548685717181e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,98,2.4845911949685533,nan,5.9000682054588651e-06,1,1,0,468592.21340860031,9413121.7429361381,0.87454309463543078,nan,nan,1.4267027495974331e-07,8.0827958568721627e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,99,2.5094339622641511,nan,5.9590614200179406e-06,1,1,0,464504.90357966378,9413324.3227010258,0.87672215289892497,nan,nan,1.4266473751224861e-07,8.0727448728183505e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,100,2.5342767295597484,nan,6.0180546345770145e-06,1,1,0,460488.28055147256,9413521.6658421215,0.87884492827771887,nan,nan,1.4265934371141726e-07,8.0629894631691261e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,101,2.5591194968553457,nan,6.0770478491360892e-06,1,1,0,456540.52633563831,9413713.9513380919,0.88091334252152864,nan,nan,1.4265408862627613e-07,8.0535178143408697e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,102,2.5839622641509434,nan,6.1360410636951648e-06,1,1,0,452659.88475612842,9413901.3505845089,0.88292923605340456,nan,nan,1.4264896753584817e-07,8.0443187124700949e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,103,2.6088050314465407,nan,6.1950342782542395e-06,1,1,0,448844.65884435078,9414084.0277762096,0.88489437206490229,nan,nan,1.4264397591850059e-07,8.035381506413182e-07
