case_id,line_kind,line_id,mode_family,p,q,c_value,sample_index,x,y
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,170,0.079033007903300798,0.28870292887029281
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,171,0.079497907949790794,0.28451882845188281
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,172,0.079962807996280805,0.2803347280334727
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,173,0.080427708042770801,0.27615062761506282
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,174,0.080892608089260798,0.27196652719665282
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,175,0.081357508135750808,0.26778242677824271
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,176,0.081822408182240805,0.26359832635983271
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,177,0.082287308228730816,0.25941422594142272
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,178,0.082752208275220812,0.25523012552301272
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,179,0.083217108321710836,0.2510460251046025
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,180,0.083682008368200833,0.2468619246861925
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,181,0.084146908414690844,0.24267782426778239
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,182,0.08461180846118084,0.2384937238493724
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,183,0.085076708507670851,0.23430962343096229
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,184,0.085541608554160847,0.2301255230125524
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,185,0.086006508600650858,0.22594142259414229
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,186,0.086471408647140854,0.2217573221757323
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,187,0.086936308693630851,0.2175732217573223
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,188,0.087401208740120875,0.21338912133891208
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,189,0.087866108786610872,0.20920502092050219
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,190,0.088331008833100882,0.20502092050209209
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,191,0.088795908879590879,0.20083682008368209
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,192,0.08926080892608089,0.19665271966527198
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,193,0.089725708972570886,0.19246861924686198
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,194,0.090190609019060897,0.18828451882845187
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,195,0.090655509065550893,0.18410041841004199
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,196,0.091120409112040904,0.17991631799163188
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,197,0.091585309158530914,0.17573221757322177
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,198,0.092050209205020925,0.17154811715481166
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,199,0.092515109251510921,0.16736401673640167
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,200,0.092980009298000932,0.16317991631799167
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,201,0.093444909344490928,0.15899581589958167
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,202,0.093909809390980939,0.15481171548117156
